path,label,start,stop,subset
stop/338dacf5_nohash_0.wav,1,-1,-1,0
stop/ab46af55_nohash_4.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,2076,18076,0
_background_noise_/doing_the_dishes.wav,0,103408,119408,0
stop/3bb68054_nohash_4.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,800196,816196,0
two/ee1d8d49_nohash_4.wav,-1,-1,-1,0
go/30802c5d_nohash_1.wav,-1,-1,-1,0
right/40b60ae9_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,415020,431020,0
eight/4c6167ca_nohash_7.wav,-1,-1,-1,0
nine/f19c1390_nohash_4.wav,-1,-1,-1,0
tree/1626bc5a_nohash_0.wav,-1,-1,-1,0
left/cc592808_nohash_0.wav,-1,-1,-1,0
up/73124b26_nohash_0.wav,-1,-1,-1,0
up/f2e59fea_nohash_0.wav,-1,-1,-1,0
stop/578d3efb_nohash_2.wav,1,-1,-1,0
go/0d393936_nohash_1.wav,-1,-1,-1,0
stop/07ad9b59_nohash_1.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,80726,96726,0
stop/18ffa72d_nohash_0.wav,1,-1,-1,0
forward/29229c21_nohash_3.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1264138,1280138,0
stop/1acc97de_nohash_1.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,620670,636670,0
_background_noise_/doing_the_dishes.wav,0,635212,651212,0
seven/5f9cd2eb_nohash_3.wav,-1,-1,-1,0
left/3852fca2_nohash_0.wav,-1,-1,-1,0
visual/f6a380e7_nohash_0.wav,-1,-1,-1,0
nine/321aba74_nohash_3.wav,-1,-1,-1,0
go/ca48dc76_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,136098,152098,0
_background_noise_/pink_noise.wav,0,546580,562580,0
_background_noise_/running_tap.wav,0,889658,905658,0
_background_noise_/exercise_bike.wav,0,529366,545366,0
wow/b41a92a3_nohash_0.wav,-1,-1,-1,0
backward/29229c21_nohash_3.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1321272,1337272,0
_background_noise_/white_noise.wav,0,207856,223856,0
on/e32ff49d_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,794868,810868,0
_background_noise_/doing_the_dishes.wav,0,94698,110698,0
_background_noise_/pink_noise.wav,0,649584,665584,0
zero/76b58705_nohash_2.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,912674,928674,0
_background_noise_/doing_the_dishes.wav,0,68152,84152,0
three/eeaf97c3_nohash_3.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,532704,548704,0
stop/77f185d3_nohash_0.wav,1,-1,-1,0
stop/26b28ea7_nohash_0.wav,1,-1,-1,0
yes/ee6163d5_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,747340,763340,0
_background_noise_/white_noise.wav,0,392138,408138,0
_background_noise_/pink_noise.wav,0,339658,355658,0
on/f568162b_nohash_1.wav,-1,-1,-1,0
no/5fadb538_nohash_0.wav,-1,-1,-1,0
seven/c578beb0_nohash_3.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1052824,1068824,0
_background_noise_/running_tap.wav,0,54298,70298,0
go/9c06a3f3_nohash_0.wav,-1,-1,-1,0
stop/a77fbcfd_nohash_4.wav,1,-1,-1,0
three/413bcfe1_nohash_1.wav,-1,-1,-1,0
stop/5af0ca83_nohash_1.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,761018,777018,0
left/5f814c23_nohash_0.wav,-1,-1,-1,0
two/7ff4fc72_nohash_1.wav,-1,-1,-1,0
zero/0e17f595_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,623508,639508,0
stop/97e0c576_nohash_0.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,278512,294512,0
_background_noise_/running_tap.wav,0,715666,731666,0
_background_noise_/white_noise.wav,0,474344,490344,0
stop/e8e960fd_nohash_0.wav,1,-1,-1,0
marvin/ed3c2d05_nohash_2.wav,-1,-1,-1,0
down/0ba018fc_nohash_2.wav,-1,-1,-1,0
eight/813b82a6_nohash_1.wav,-1,-1,-1,0
seven/c1d39ce8_nohash_0.wav,-1,-1,-1,0
dog/44dad20e_nohash_0.wav,-1,-1,-1,0
six/30276d03_nohash_4.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,673248,689248,0
_background_noise_/dude_miaowing.wav,0,25666,41666,0
stop/578d3efb_nohash_4.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1225494,1241494,0
left/ff2b842e_nohash_1.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,40966,56966,0
two/c24d96eb_nohash_2.wav,-1,-1,-1,0
five/763188c4_nohash_3.wav,-1,-1,-1,0
sheila/953fe1ad_nohash_0.wav,-1,-1,-1,0
stop/4874a7e9_nohash_0.wav,1,-1,-1,0
six/a8ee11c7_nohash_1.wav,-1,-1,-1,0
down/8f0d3c27_nohash_0.wav,-1,-1,-1,0
go/a996cf66_nohash_0.wav,-1,-1,-1,0
four/c9b653a0_nohash_3.wav,-1,-1,-1,0
stop/3ce4910e_nohash_1.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,547352,563352,0
stop/c6ee87a7_nohash_4.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,425284,441284,0
_background_noise_/doing_the_dishes.wav,0,875684,891684,0
stop/32561e9e_nohash_0.wav,1,-1,-1,0
up/efbc3952_nohash_0.wav,-1,-1,-1,0
up/b91b718c_nohash_4.wav,-1,-1,-1,0
no/765ffccb_nohash_2.wav,-1,-1,-1,0
stop/3b195250_nohash_0.wav,1,-1,-1,0
stop/61ab8fbc_nohash_2.wav,1,-1,-1,0
down/f2e9b610_nohash_0.wav,-1,-1,-1,0
cat/682e1687_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,755314,771314,0
stop/e5d2e09d_nohash_4.wav,1,-1,-1,0
seven/f875f965_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,445062,461062,0
four/fbdc07bb_nohash_0.wav,-1,-1,-1,0
stop/ffb86d3c_nohash_0.wav,1,-1,-1,0
six/d486fb84_nohash_1.wav,-1,-1,-1,0
stop/3b195250_nohash_2.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,1048,17048,0
yes/d394ef8e_nohash_1.wav,-1,-1,-1,0
three/f2e9b610_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,234458,250458,0
stop/c351e611_nohash_1.wav,1,-1,-1,0
down/fbb56351_nohash_1.wav,-1,-1,-1,0
go/28ce0c58_nohash_1.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,43480,59480,0
_background_noise_/pink_noise.wav,0,326242,342242,0
_background_noise_/doing_the_dishes.wav,0,1402846,1418846,0
visual/2356b88d_nohash_0.wav,-1,-1,-1,0
left/f2e59fea_nohash_1.wav,-1,-1,-1,0
two/34805883_nohash_2.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,940614,956614,0
stop/a6d586b7_nohash_3.wav,1,-1,-1,0
backward/1496195a_nohash_2.wav,-1,-1,-1,0
stop/190821dc_nohash_3.wav,1,-1,-1,0
backward/236b6113_nohash_0.wav,-1,-1,-1,0
stop/893705bb_nohash_15.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,381694,397694,0
stop/190821dc_nohash_0.wav,1,-1,-1,0
zero/1528225c_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,799146,815146,0
go/4abefdf5_nohash_0.wav,-1,-1,-1,0
stop/1e02ffc5_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,68156,84156,0
stop/ef77b778_nohash_2.wav,1,-1,-1,0
right/1f3e4139_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,670758,686758,0
_background_noise_/pink_noise.wav,0,373662,389662,0
left/493392c6_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,486246,502246,0
four/735845ab_nohash_0.wav,-1,-1,-1,0
stop/ffb86d3c_nohash_1.wav,1,-1,-1,0
eight/ddedba85_nohash_0.wav,-1,-1,-1,0
on/fc94edb0_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,572320,588320,0
off/e8e960fd_nohash_0.wav,-1,-1,-1,0
three/1ed0b13d_nohash_1.wav,-1,-1,-1,0
no/66041c69_nohash_0.wav,-1,-1,-1,0
stop/fcb25a78_nohash_1.wav,1,-1,-1,0
visual/fa57ab3b_nohash_2.wav,-1,-1,-1,0
seven/d98dd124_nohash_1.wav,-1,-1,-1,0
six/e6327279_nohash_4.wav,-1,-1,-1,0
house/1b4c9b89_nohash_0.wav,-1,-1,-1,0
right/1a73dcd1_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,792952,808952,0
_background_noise_/pink_noise.wav,0,815868,831868,0
zero/ceef6d96_nohash_1.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,343860,359860,0
stop/ca4d5368_nohash_3.wav,1,-1,-1,0
stop/b87bdb22_nohash_2.wav,1,-1,-1,0
five/d94eb94f_nohash_0.wav,-1,-1,-1,0
dog/0e17f595_nohash_0.wav,-1,-1,-1,0
up/ae04cdbe_nohash_2.wav,-1,-1,-1,0
stop/a1cff772_nohash_2.wav,1,-1,-1,0
stop/105e72bb_nohash_0.wav,1,-1,-1,0
up/f810e799_nohash_0.wav,-1,-1,-1,0
stop/525eaa62_nohash_4.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,750816,766816,0
five/7cfb1618_nohash_3.wav,-1,-1,-1,0
go/8281a2a8_nohash_1.wav,-1,-1,-1,0
go/3c8836dc_nohash_1.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,757714,773714,0
one/ccb1266b_nohash_0.wav,-1,-1,-1,0
backward/29229c21_nohash_2.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,180338,196338,0
stop/e1936ce8_nohash_0.wav,1,-1,-1,0
happy/cd7f8c1b_nohash_0.wav,-1,-1,-1,0
off/bd76a7fd_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,70000,86000,0
left/d0fb9ff4_nohash_0.wav,-1,-1,-1,0
stop/6727b579_nohash_2.wav,1,-1,-1,0
three/a518d1cf_nohash_0.wav,-1,-1,-1,0
yes/01bb6a2a_nohash_2.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,515756,531756,0
down/de89e2ca_nohash_1.wav,-1,-1,-1,0
seven/332d33b1_nohash_0.wav,-1,-1,-1,0
nine/a8cf01bc_nohash_3.wav,-1,-1,-1,0
sheila/2b42e7a2_nohash_0.wav,-1,-1,-1,0
left/3a3ee7ed_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,707442,723442,0
_background_noise_/dude_miaowing.wav,0,797768,813768,0
_background_noise_/white_noise.wav,0,923736,939736,0
follow/ff4ed4f3_nohash_4.wav,-1,-1,-1,0
house/3ed3e49a_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,184672,200672,0
bird/8910e5ef_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,299910,315910,0
right/35d1b6ee_nohash_2.wav,-1,-1,-1,0
off/8dc18a75_nohash_2.wav,-1,-1,-1,0
stop/5f9cd2eb_nohash_6.wav,1,-1,-1,0
up/518588b6_nohash_0.wav,-1,-1,-1,0
six/28e47b1a_nohash_1.wav,-1,-1,-1,0
off/61abbf52_nohash_1.wav,-1,-1,-1,0
right/692a88e6_nohash_0.wav,-1,-1,-1,0
no/8494fba8_nohash_0.wav,-1,-1,-1,0
off/d0f7bef5_nohash_0.wav,-1,-1,-1,0
stop/de3fe344_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,235508,251508,0
go/d8521ea0_nohash_0.wav,-1,-1,-1,0
five/408de0a4_nohash_0.wav,-1,-1,-1,0
off/6347b393_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,549960,565960,0
stop/1dc86f91_nohash_2.wav,1,-1,-1,0
down/e7d0eb3f_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,29676,45676,0
marvin/ec7d1151_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,287350,303350,0
up/d94eb94f_nohash_1.wav,-1,-1,-1,0
stop/833d9f56_nohash_1.wav,1,-1,-1,0
stop/982babaf_nohash_1.wav,1,-1,-1,0
stop/22aa3665_nohash_1.wav,1,-1,-1,0
stop/0ba018fc_nohash_3.wav,1,-1,-1,0
bird/a1cf7fd8_nohash_0.wav,-1,-1,-1,0
down/64f83f0e_nohash_1.wav,-1,-1,-1,0
nine/b87bdb22_nohash_0.wav,-1,-1,-1,0
down/5628d7b7_nohash_0.wav,-1,-1,-1,0
stop/fce65496_nohash_0.wav,1,-1,-1,0
zero/e0315cf6_nohash_1.wav,-1,-1,-1,0
go/893705bb_nohash_2.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1132298,1148298,0
_background_noise_/doing_the_dishes.wav,0,69352,85352,0
_background_noise_/white_noise.wav,0,147146,163146,0
stop/46a153d8_nohash_1.wav,1,-1,-1,0
six/e8c3c5ca_nohash_0.wav,-1,-1,-1,0
stop/ae04cdbe_nohash_0.wav,1,-1,-1,0
nine/d394ef8e_nohash_2.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,943066,959066,0
bed/1efdf53f_nohash_0.wav,-1,-1,-1,0
follow/131e738d_nohash_3.wav,-1,-1,-1,0
on/a55105d0_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1067032,1083032,0
learn/0f7266cf_nohash_3.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,411350,427350,0
zero/b5cf6ea8_nohash_2.wav,-1,-1,-1,0
three/cc6ee39b_nohash_4.wav,-1,-1,-1,0
up/ba676390_nohash_1.wav,-1,-1,-1,0
learn/a9ca1818_nohash_2.wav,-1,-1,-1,0
two/d962e5ac_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,551462,567462,0
_background_noise_/pink_noise.wav,0,556656,572656,0
stop/da8fa823_nohash_1.wav,1,-1,-1,0
one/54aecbd5_nohash_0.wav,-1,-1,-1,0
stop/6fb3d5a7_nohash_2.wav,1,-1,-1,0
two/1a4259c3_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1344100,1360100,0
_background_noise_/doing_the_dishes.wav,0,896126,912126,0
five/171edea9_nohash_2.wav,-1,-1,-1,0
seven/779de043_nohash_4.wav,-1,-1,-1,0
eight/6727b579_nohash_0.wav,-1,-1,-1,0
off/fd5ccd39_nohash_3.wav,-1,-1,-1,0
bird/9f869f70_nohash_1.wav,-1,-1,-1,0
up/0f7205ef_nohash_1.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,201716,217716,0
stop/c7dc7278_nohash_1.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,493056,509056,0
house/2cec1d47_nohash_0.wav,-1,-1,-1,0
four/3c8dc702_nohash_1.wav,-1,-1,-1,0
right/d962e5ac_nohash_1.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,837506,853506,0
_background_noise_/exercise_bike.wav,0,827652,843652,0
stop/5ebc1cda_nohash_0.wav,1,-1,-1,0
yes/4def68db_nohash_0.wav,-1,-1,-1,0
stop/5fc3ed24_nohash_2.wav,1,-1,-1,0
six/afd53389_nohash_2.wav,-1,-1,-1,0
one/3852fca2_nohash_0.wav,-1,-1,-1,0
stop/c4e00ee9_nohash_2.wav,1,-1,-1,0
down/c634a189_nohash_0.wav,-1,-1,-1,0
stop/264f471d_nohash_0.wav,1,-1,-1,0
go/89e59d18_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,435870,451870,0
_background_noise_/white_noise.wav,0,564700,580700,0
right/23ad12d8_nohash_0.wav,-1,-1,-1,0
on/1473be6a_nohash_1.wav,-1,-1,-1,0
seven/9ff1b8b6_nohash_0.wav,-1,-1,-1,0
no/520e8c0e_nohash_2.wav,-1,-1,-1,0
yes/14775481_nohash_2.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,417256,433256,0
_background_noise_/running_tap.wav,0,31458,47458,0
stop/9a76f8c3_nohash_1.wav,1,-1,-1,0
marvin/17cc40ee_nohash_2.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,328498,344498,0
stop/1dc86f91_nohash_1.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,368736,384736,0
no/5af0ca83_nohash_0.wav,-1,-1,-1,0
four/b3bdded5_nohash_1.wav,-1,-1,-1,0
stop/6a27a9bf_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,651544,667544,0
_background_noise_/pink_noise.wav,0,4592,20592,0
right/db24628d_nohash_1.wav,-1,-1,-1,0
bird/57152045_nohash_0.wav,-1,-1,-1,0
stop/6bf5baf3_nohash_3.wav,1,-1,-1,0
five/638548d5_nohash_1.wav,-1,-1,-1,0
stop/f035e2ea_nohash_0.wav,1,-1,-1,0
bird/a55105d0_nohash_0.wav,-1,-1,-1,0
left/b44007bc_nohash_1.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,615966,631966,0
no/8012c69d_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,571118,587118,0
stop/e04d7130_nohash_1.wav,1,-1,-1,0
stop/f804cbb3_nohash_0.wav,1,-1,-1,0
stop/6969e51a_nohash_2.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,643450,659450,0
_background_noise_/exercise_bike.wav,0,774936,790936,0
follow/3a69f765_nohash_3.wav,-1,-1,-1,0
three/9d32f10a_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,799470,815470,0
stop/ea0cf37f_nohash_0.wav,1,-1,-1,0
stop/118261a9_nohash_0.wav,1,-1,-1,0
yes/1b627376_nohash_0.wav,-1,-1,-1,0
stop/a7acbbeb_nohash_2.wav,1,-1,-1,0
yes/834f03fe_nohash_2.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,103412,119412,0
_background_noise_/dude_miaowing.wav,0,419174,435174,0
marvin/6940f7f3_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1157610,1173610,0
_background_noise_/pink_noise.wav,0,72254,88254,0
right/3c4aa5ef_nohash_2.wav,-1,-1,-1,0
stop/b4bef564_nohash_1.wav,1,-1,-1,0
zero/878befa7_nohash_3.wav,-1,-1,-1,0
go/d1dd03ed_nohash_2.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,107760,123760,0
stop/3e31dffe_nohash_4.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,323064,339064,0
four/c22d3f18_nohash_3.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1006248,1022248,0
stop/bb05582b_nohash_2.wav,1,-1,-1,0
four/b308773d_nohash_0.wav,-1,-1,-1,0
seven/9b8a7439_nohash_3.wav,-1,-1,-1,0
stop/c0445658_nohash_1.wav,1,-1,-1,0
stop/ce0cb033_nohash_0.wav,1,-1,-1,0
go/888a0c49_nohash_2.wav,-1,-1,-1,0
left/bcf614a2_nohash_0.wav,-1,-1,-1,0
off/879a2b38_nohash_2.wav,-1,-1,-1,0
off/0137b3f4_nohash_2.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,104896,120896,0
backward/d070ea86_nohash_4.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,430006,446006,0
tree/c71e3acc_nohash_0.wav,-1,-1,-1,0
marvin/c8771f88_nohash_0.wav,-1,-1,-1,0
stop/fb8c31a9_nohash_3.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,826272,842272,0
_background_noise_/running_tap.wav,0,910298,926298,0
six/7c1d8533_nohash_0.wav,-1,-1,-1,0
no/96a48d28_nohash_3.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,347194,363194,0
seven/c9b653a0_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,856290,872290,0
stop/ff4ed4f3_nohash_3.wav,1,-1,-1,0
house/c0c0d87d_nohash_0.wav,-1,-1,-1,0
three/9be15e93_nohash_1.wav,-1,-1,-1,0
sheila/542f38a2_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,468446,484446,0
_background_noise_/doing_the_dishes.wav,0,165516,181516,0
stop/15c563d7_nohash_3.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,859676,875676,0
_background_noise_/white_noise.wav,0,229926,245926,0
six/8a325749_nohash_0.wav,-1,-1,-1,0
stop/de89e2ca_nohash_2.wav,1,-1,-1,0
nine/32ad5b65_nohash_2.wav,-1,-1,-1,0
one/3411cf4b_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,117362,133362,0
one/5ba724a7_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,484600,500600,0
stop/4e6902d0_nohash_3.wav,1,-1,-1,0
up/c2aeb59d_nohash_0.wav,-1,-1,-1,0
bed/a1a59b72_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,169348,185348,0
right/f7b43563_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,266494,282494,0
_background_noise_/pink_noise.wav,0,251586,267586,0
_background_noise_/pink_noise.wav,0,174898,190898,0
visual/bb6d4301_nohash_0.wav,-1,-1,-1,0
on/9448c397_nohash_3.wav,-1,-1,-1,0
down/facd97c0_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1237640,1253640,0
stop/44bc77f7_nohash_1.wav,1,-1,-1,0
stop/1b42b551_nohash_4.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,912154,928154,0
_background_noise_/pink_noise.wav,0,790094,806094,0
up/ca4912b6_nohash_1.wav,-1,-1,-1,0
zero/1a9afd33_nohash_1.wav,-1,-1,-1,0
dog/f2dd248e_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,347230,363230,0
stop/893705bb_nohash_11.wav,1,-1,-1,0
stop/20174140_nohash_0.wav,1,-1,-1,0
learn/f0659908_nohash_3.wav,-1,-1,-1,0
bed/e11fbc6e_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,59944,75944,0
stop/d98dd124_nohash_3.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,270472,286472,0
_background_noise_/pink_noise.wav,0,98916,114916,0
stop/311fde72_nohash_0.wav,1,-1,-1,0
three/a9f38bae_nohash_0.wav,-1,-1,-1,0
dog/195c120a_nohash_0.wav,-1,-1,-1,0
zero/f7879738_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,808966,824966,0
_background_noise_/doing_the_dishes.wav,0,516374,532374,0
yes/6ace4fe1_nohash_3.wav,-1,-1,-1,0
sheila/327289eb_nohash_1.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,85184,101184,0
_background_noise_/pink_noise.wav,0,719282,735282,0
_background_noise_/exercise_bike.wav,0,397528,413528,0
on/4c3cddb8_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,878242,894242,0
_background_noise_/doing_the_dishes.wav,0,1206706,1222706,0
stop/54b6d355_nohash_4.wav,1,-1,-1,0
stop/2aca1e72_nohash_3.wav,1,-1,-1,0
left/cce17a61_nohash_0.wav,-1,-1,-1,0
eight/d9b8fab2_nohash_0.wav,-1,-1,-1,0
seven/978240e1_nohash_3.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,48438,64438,0
stop/5769c5ab_nohash_1.wav,1,-1,-1,0
stop/578d3efb_nohash_1.wav,1,-1,-1,0
stop/fe5c4a7a_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,402386,418386,0
_background_noise_/pink_noise.wav,0,879472,895472,0
right/676f8138_nohash_4.wav,-1,-1,-1,0
stop/e5d2e09d_nohash_3.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,234462,250462,0
down/00b01445_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1079422,1095422,0
_background_noise_/running_tap.wav,0,764650,780650,0
stop/a7216980_nohash_4.wav,1,-1,-1,0
left/fe5c4a7a_nohash_0.wav,-1,-1,-1,0
stop/07089da9_nohash_2.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,539858,555858,0
off/b31ad508_nohash_1.wav,-1,-1,-1,0
one/f8f60f59_nohash_1.wav,-1,-1,-1,0
stop/cc6ee39b_nohash_1.wav,1,-1,-1,0
zero/d070ea86_nohash_0.wav,-1,-1,-1,0
seven/02ade946_nohash_4.wav,-1,-1,-1,0
stop/dea820ce_nohash_0.wav,1,-1,-1,0
stop/56eb74ae_nohash_4.wav,1,-1,-1,0
dog/18a6a90e_nohash_0.wav,-1,-1,-1,0
follow/679463fc_nohash_3.wav,-1,-1,-1,0
right/f5d09ebd_nohash_1.wav,-1,-1,-1,0
seven/422d3197_nohash_0.wav,-1,-1,-1,0
stop/fbe51750_nohash_0.wav,1,-1,-1,0
bed/19f9c115_nohash_0.wav,-1,-1,-1,0
left/0132a06d_nohash_0.wav,-1,-1,-1,0
stop/c634a189_nohash_2.wav,1,-1,-1,0
stop/7c2a3fa4_nohash_0.wav,1,-1,-1,0
learn/bb6d4301_nohash_3.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,691604,707604,0
_background_noise_/exercise_bike.wav,0,391898,407898,0
right/c2dccf38_nohash_1.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,918610,934610,0
stop/97addd88_nohash_2.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,504636,520636,0
stop/54d9ccb5_nohash_2.wav,1,-1,-1,0
seven/c1e0e8e3_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,210130,226130,0
on/81332c92_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,635362,651362,0
dog/85d2ac4b_nohash_2.wav,-1,-1,-1,0
stop/d0fb9ff4_nohash_0.wav,1,-1,-1,0
on/6bf5baf3_nohash_2.wav,-1,-1,-1,0
yes/54d9ccb5_nohash_1.wav,-1,-1,-1,0
house/51995cea_nohash_1.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,421382,437382,0
on/9fa86a74_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,718196,734196,0
stop/499be02e_nohash_2.wav,1,-1,-1,0
stop/eaa83485_nohash_4.wav,1,-1,-1,0
three/e8e960fd_nohash_1.wav,-1,-1,-1,0
left/743edf9d_nohash_1.wav,-1,-1,-1,0
zero/122c5aa7_nohash_4.wav,-1,-1,-1,0
forward/cb72dfb6_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,329428,345428,0
dog/f9273a21_nohash_2.wav,-1,-1,-1,0
seven/483e2a6f_nohash_0.wav,-1,-1,-1,0
left/3b195250_nohash_3.wav,-1,-1,-1,0
nine/1daa5ada_nohash_0.wav,-1,-1,-1,0
stop/69f609ec_nohash_2.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,534884,550884,0
stop/28ef2a01_nohash_1.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,219696,235696,0
_background_noise_/exercise_bike.wav,0,526864,542864,0
